"id_reservation","id_listing","id_guest","id_traveler","id_host","dim_cancellation_reason","ts_cancelled","ds"
"13549ADC","818D74","CF9FD7","CF9FD7","2A84167","accidental_reservation","1494245367",2017-05-08
"35A5EEE0","18F52F1","25FFD89","25FFD89","BB9812E","other","1534218044",2018-08-14
"388C2396","198CF5A","1A5D002","1A5D002","AEBDBC8","unknown","1537318628",2018-09-19
"1BFB91CE","114498E","44686B4","44686B4","76F1C25","unknown","1506798244",2017-09-30
"1259DEEE","105C350","1BA4672","1BA4672","6E0547B","unknown","1491958152",2017-04-12
"2529FBD6","14FCE52","71AD1","71AD1","99422DD","not_available","1525293217",2018-05-02
"136564C0","61949A","19F0A2F","19F0A2F","C70DEE","accommodations_unnecessary","1494301440",2017-05-09
"1F9081BA","13EF27C","9687193","9687193","596444E","uncomfortable_with_host","1510364149",2017-11-11
"1A57BAC8","DD3C72","256117","256117","1362B0E","other","1505593727",2017-09-16
"2E4B165E","13AA7DA","4EC8093","4EC8093","574BE1B","other","1528813981",2018-06-12
"2D49E26F","12A48B5","44BDCD","44BDCD","4F383AF","other","1527351225",2018-05-26
"34D0CA3B","FCF3BC","7ED630F","7ED630F","444F59A","accommodations_unnecessary","1535700342",2018-08-31
"1210D719","110CC9F","4A2B1BE","4A2B1BE","6223EEB","accommodations_unnecessary","1491778558",2017-04-09
"160329BC","1070BCE","805C921","805C921","2C5E7D3","accommodations_unnecessary","1498603777",2017-06-27
"2B2E2D9F","1435490","5DA905","5DA905","10FF230","extenuating_circumstance","1524017532",2018-04-18
"10DE82D1","7DA992","2C3183E","2C3183E","295F653","other","1491856346",2017-04-10
"3CB56A6D","1C08298","29C30FA","29C30FA","2CB9675","accommodations_unnecessary","1542822867",2018-11-21
"14856C49","1201916","36D43F5","36D43F5","7D79DF7","unknown","1496746748",2017-06-06
"339F65E3","75C400","7DB9493","7DB9493","C2CA3D","host_courtesy","1532398824",2018-07-24
"3D607890","1A0DA29","5BB62D2","5BB62D2","DE7C6B","other","1543307539",2018-11-27
"200C9332","113F2C2","166B714","166B714","35619A","accommodations_unnecessary","1511463101",2017-11-23
"301335B5","11B5539","390BB57","390BB57","79CC234","accommodations_unnecessary","1528928244",2018-06-13
"2595C034","B3510F","1AF8C56","1AF8C56","3BA1F07","other","1519162225",2018-02-20
"1348B6C7","D33E04","584C88","584C88","1B8B415","other","1496630233",2017-06-05
"1DDBF1E8","144D020","298AEAC","298AEAC","92E1556","uncomfortable_with_guest","1507899983",2017-10-13
"34408D22","1559DF4","353BF56","353BF56","2A16FB6","accidental_reservation","1532980349",2018-07-30
"26BDEE9E","FB17C8","8CCFF57","8CCFF57","484D358","accidental_reservation","1519338935",2018-02-22
"3A6EA459","12417E6","21B398","21B398","2614B1F","accommodations_unnecessary","1540238242",2018-10-22
"22D3D7C3","1468138","9E2F6D0","9E2F6D0","DCD7F7","accommodations_unnecessary","1515179852",2018-01-05
"35B3A916","1A60F4C","832725","832725","65394F","host_legal_landlord","1535704286",2018-08-31
"2A7D8600","14C9C3A","AE03B3B","AE03B3B","1AADDEA","host_legal_landlord","1527033842",2018-05-23
"399DEABB","1B80987","8FEA07","8FEA07","CF62F29","extenuating_circumstance","1538508155",2018-10-02
"3742AB88","107FB5C","60A83C","60A83C","614D16A","accommodations_unnecessary","1537091168",2018-09-16
"31B52FEF","5E032C","159EE77","159EE77","1E7B7F6","accommodations_unnecessary","1531144889",2018-07-09
"294CAF10","159A824","24F7ADF","24F7ADF","E8E497","other","1522398032",2018-03-30
"37FDF34A","126934C","5B1780D","5B1780D","1DE96EE","other","1536572841",2018-09-10
"109CFAEA","4F3DFA","640D369","640D369","16D5E42","accommodations_unnecessary","1487733524",2017-02-22
"2C2CA502","1746A39","2818F09","2818F09","AFB444F","accommodations_unnecessary","1528814272",2018-06-12
"1F5A9834","1010BBE","6E48467","6E48467","6AF91FC","extenuating_circumstance","1510065276",2017-11-07
"30FCAADA","1754EB5","BC82ED6","BC82ED6","94CA9C7","accommodations_unnecessary","1531481422",2018-07-13
"FFAB9FF","101D42C","401582C","401582C","6AEDD4","unknown","1485813489",2017-01-30
"1D79B96F","FCBA5D","5910FD","5910FD","4A09959","accommodations_unnecessary","1517010700",2018-01-26
"273D5DE4","A45940","7B9E13","7B9E13","25B71DE","accommodations_unnecessary","1521052640",2018-03-14
"2AF71768","11E9332","9E189DA","9E189DA","370D4A2","not_available","1530811544",2018-07-05
"2F65F50E","1704AB1","16E6360","16E6360","3AFE9A6","accommodations_unnecessary","1528221456",2018-06-05
"10B5F2E2","AFC6B5","700B041","700B041","7D0066","unknown","1487794704",2017-02-22
"3286618A","18B33E8","445A8D5","445A8D5","20AFEC2","other","1531382074",2018-07-12
"309C501A","11B6135","12709CD","12709CD","7AF8668","unknown","1531873116",2018-07-18
"3547812A","1772640","C44174C","C44174C","B13043B","other","1534539766",2018-08-17
"1B0C3311","114B828","5B59353","5B59353","1EFC3DA","other","1504744236",2017-09-07
"117DB256","C9DD24","20B15A3","20B15A3","46D34D0","other","1489730461",2017-03-17
"381B501D","115A484","2234F07","2234F07","3140187","accommodations_unnecessary","1536778276",2018-09-12
"20F4D754","13D2401","79538E1","79538E1","778F801","accommodations_unnecessary","1512550961",2017-12-06
"2C4D552E","121EA55","2ACF41A","2ACF41A","2D600A9","travel_dates_changed","1530598205",2018-07-03
"3102133D","CE2640","2CC72C2","2CC72C2","49F10F0","extenuating_circumstance","1529927421",2018-06-25
"30A4DD6B","1766AC1","12B0FB1","12B0FB1","5BE61","accommodations_unnecessary","1529579843",2018-06-21
"305E60F4","1653F15","1793C7","1793C7","46EB31D","not_available","1529239210",2018-06-17
"3BFE8E65","E2E1F2","303DCF6","303DCF6","58D7DDE","other","1540914563",2018-10-30
"2BD71D64","1706FB8","1A3819E","1A3819E","50E33FD","host_courtesy","1524360887",2018-04-22
"1DC38F66","131E87B","5C4D24C","5C4D24C","3FB9ED","other","1508870824",2017-10-24
"2738862D","154858A","5670813","5670813","994D202","extenuating_circumstance","1525979183",2018-05-10
"3B1EAACF","1A6BFD6","2381862","2381862","744AAA6","accidental_reservation","1539826084",2018-10-18
"3243B644","C83A72","ACB283","ACB283","29495F7","travel_dates_changed","1531148683",2018-07-09
"208C6A44","61B9D4","1FCC8B8","1FCC8B8","1FDAEC9","other","1511817970",2017-11-27
"3CFEDBB1","1BC0B63","3692ED3","3692ED3","69D6430","accommodations_unnecessary","1542321112",2018-11-15
"30BABC59","1852342","3B9417","3B9417","B78A52D","other","1529596409",2018-06-21
"100BBD9E","C91560","3F96C1","3F96C1","4645E43","accommodations_unnecessary","1485989543",2017-02-01
"2D737F4D","6E2146","632CF8F","632CF8F","13EEC4","unknown","1532128077",2018-07-20
"2022E03A","103FAFB","918154","918154","6C92A5C","accommodations_unnecessary","1511336425",2017-11-22
"3D4FA6D8","BA2D06","4656411","4656411","3E90430","other","1543226922",2018-11-26
"38509510","1347BC1","4F5B138","4F5B138","89567A6","extenuating_circumstance","1538161051",2018-09-28
"10639D53","CD6C89","2989994","2989994","1D6D48D","unknown","1486994605",2017-02-13
"309D3F4F","10174F9","CBEFE4","CBEFE4","1E0E67E","accommodations_unnecessary","1529550835",2018-06-21
"12C237A1","60CE6A","222E541","222E541","1F82ECD","accommodations_unnecessary","1493120232",2017-04-25
"26FF8D9D","C71DC3","9E0D0A4","9E0D0A4","23EC509","other","1519631154",2018-02-26
"1A75C698","12CEBE3","8777D7D","8777D7D","7D733C8","accommodations_unnecessary","1503681385",2017-08-25
"12384625","9D00A7","180133","180133","327A304","extenuating_circumstance","1494004498",2017-05-05
"396166AD","189C8E5","3452ACA","3452ACA","37D4447","accommodations_unnecessary","1538589951",2018-10-03
"24CCA283","13CED1E","2CD76C7","2CD76C7","8D7C908","not_available","1520534261",2018-03-08
"21DC63B6","126C84B","1D0F288","1D0F288","64AF4AF","other","1522303834",2018-03-29
"29756C7A","1420C78","2C5CB3D","2C5CB3D","162379D","accommodations_unnecessary","1522115283",2018-03-27
"33A1549C","2665A7","2D8B6F6","2D8B6F6","1F07AC","accommodations_unnecessary","1532561950",2018-07-25
"258A1B2B","1244C4C","3C6FA0F","3C6FA0F","9025E2","extenuating_circumstance","1520003774",2018-03-02
"3D28C438","1C89EF5","1EADC","1EADC","D693051","other","1542091331",2018-11-13
"349F784F","13ED617","B2572A","B2572A","8690CD8","extenuating_circumstance","1535623901",2018-08-30
"3837A96D","15B7D59","9F14F70","9F14F70","892032C","accommodations_unnecessary","1536780748",2018-09-12
"3965236A","F9E4F6","6146245","6146245","576F44E","tns","1539539854",2018-10-14
"107CCEBA","105C853","1EFFA0","1EFFA0","D8A13B","unknown","1487264249",2017-02-16
"1F7D4E90","1089145","68BFCCA","96B78D5","4C455A","accommodations_unnecessary","1510429097",2017-11-11
"1ACF73E6","1049F5F","109BDCD","109BDCD","2F881CB","accommodations_unnecessary","1511751993",2017-11-27
"1A6705D7","B9D50A","88F6FFE","88F6FFE","1418444","extenuating_circumstance","1509108791",2017-10-27
"3134E22E","167FD1F","90939DC","90939DC","A8168A7","accommodations_unnecessary","1530121068",2018-06-27
"117F2EED","421554","AB40FB","AB40FB","1571D8C","unknown","1505243366",2017-09-12
"37B33D37","1929AC9","5AE0FC8","5AE0FC8","BCB47E0","unknown","1536327993",2018-09-07
"F319831","B4E99B","21BD076","21BD076","3C445C5","accommodations_unnecessary","1483797045",2017-01-07
"3941DB42","110E0AD","CEA73F1","CEA73F1","1D3B085","accommodations_unnecessary","1537874570",2018-09-25
"11F2B0C0","D7FD1C","1BEB659","1BEB659","5198171","accommodations_unnecessary","1491840167",2017-04-10
"263D62E8","157FFE8","43B1E2C","43B1E2C","AF86BF","uncomfortable_with_guest","1518792474",2018-02-16
"106DE22A","D0CA62","981965","981965","4BFC482","not_available","1489854103",2017-03-18
"FB6AA7A","FCFA65","1F6FFC6","1F6FFC6","6835C51","extenuating_circumstance","1486175923",2017-02-04
"19018D72","133E5C5","3C2EA7","3C2EA7","17159BC","other","1501645206",2017-08-02
"F55383E","F2A746","29089B","29089B","625BBDF","other","1490726560",2017-03-28
"2D5FCC1D","17A7AF4","136A92B","136A92B","430930F","unknown","1530174436",2018-06-28
"1A2D40D9","117A234","3B13561","3B13561","78E9057","other","1504772553",2017-09-07
"21418700","762EAC","1E8F985","1E8F985","612B5","extenuating_circumstance","1513122166",2017-12-12
"316C39CE","1897613","3BCE0D8","3BCE0D8","B0F75FE","extenuating_circumstance","1534244478",2018-08-14
"27D19579","1560F4C","287899","287899","30E2ED5","accommodations_unnecessary","1522782882",2018-04-03
"3651F2A6","75DFB4","C684821","C684821","120BA7E","accommodations_unnecessary","1535657351",2018-08-30
"23F279C3","1551192","2CD55D","2CD55D","9A7BD97","not_available","1519672538",2018-02-26
"22D453A6","14B4E8B","5B23663","5B23663","96C2C50","accommodations_unnecessary","1518794214",2018-02-16
"16205783","1056AA8","70E3DF8","70E3DF8","3CCB447","other","1501406005",2017-07-30
"1085C56B","7153F4","25830E","25830E","251A2ED","extenuating_circumstance","1489480904",2017-03-14
"EFA16D7","AF8136","341A56","341A56","36B3DE9","accommodations_unnecessary","1483265381",2017-01-01
"2AD67D6C","14D0CA3","673BCDF","673BCDF","6AE517B","travel_dates_changed","1524489474",2018-04-23
"366309F4","1A43927","1276C67","1276C67","3478FDB","accommodations_unnecessary","1536093983",2018-09-04
"20BFA266","55E8D7","9877EA9","9877EA9","52520D","unknown","1516183700",2018-01-17
"235CCD94","B3E439","70C287","70C287","3BB96C3","host_courtesy","1515937843",2018-01-14
"3094EC0C","F880AC","A9FC899","A9FC899","7B356A","host_legal_landlord","1530475718",2018-07-01
"28C85D38","68609E","C47740","C47740","1E9D5E7","not_available","1521617691",2018-03-21
"32BF077B","135E61D","54954B8","54954B8","47CEA31","uncomfortable_with_host","1531662150",2018-07-15
"347A56EE","717DCD","C5182CC","C5182CC","25286E3","extenuating_circumstance","1538834785",2018-10-06
"35BFE0C8","1A6A76C","448A41","448A41","871DDC","not_available","1534798980",2018-08-20
"1BEC92F8","534585","4624EB","4624EB","1AFE1F7","unknown","1506625068",2017-09-28
"12F47FD1","85029E","28895B2","28895B2","2BA23AF","accommodations_unnecessary","1493586371",2017-04-30
"33F23C84","F44FF","228299D","228299D","53F4C0","other","1532947345",2018-07-30
"21E7F21D","14A58F0","1BE1E11","1BE1E11","9646869","extenuating_circumstance","1517460577",2018-02-01
"10F7B603","B43304","710E758","710E758","15D1AB0","extenuating_circumstance","1496157208",2017-05-30
"1F830B0E","C45F4F","8BBD689","8BBD689","7A4D31","accommodations_unnecessary","1510840891",2017-11-16
"17789095","11C3F80","45F9695","45F9695","781F973","accidental_reservation","1500606256",2017-07-21
"2D0C0C05","167F422","294787E","294787E","A2B506E","other","1525635679",2018-05-06
"129DCDF5","B82BC3","381BE57","381BE57","22F6FE4","unknown","1492543543",2017-04-18
"2DDC5627","11E3048","A73C9BE","A73C9BE","1F85E67","accommodations_unnecessary","1532350666",2018-07-23
"2D4CE386","10BC360","2C52D8F","2C52D8F","1C1EC40","other","1531862993",2018-07-17
"23592149","D85FA1","29F6458","29F6458","C7DA3A","other","1515642438",2018-01-11
"15BC2767","1113B5F","26A6482","26A6482","F08C5D","unknown","1497904427",2017-06-19
"1BE085F7","C8E7E","6C72BDF","6C72BDF","2F2D2B","accommodations_unnecessary","1506959184",2017-10-02
"2F71E3F0","178673D","678B179","678B179","7FBDBE0","accommodations_unnecessary","1528768908",2018-06-12
"2CCBF174","1764EF4","38DC75","38DC75","1CAB7EB","other","1525430102",2018-05-04
"190ADB8D","EA9680","89352C6","89352C6","1701333","accidental_reservation","1501692416",2017-08-02
"38142D48","100EE92","34DFD23","34DFD23","6AE55C7","extenuating_circumstance","1537544616",2018-09-21
"2CE9C5BA","A24C50","3679D40","3679D40","29ECF4D","accidental_reservation","1525478535",2018-05-05
"21240E45","1309DD6","CF7479","CF7479","1D429B8","accommodations_unnecessary","1512813401",2017-12-09
"3539416A","C937E9","13C3163","13C3163","465D2F0","accommodations_unnecessary","1536248443",2018-09-06
"12F2A516","DB0BED","737D6B0","737D6B0","51CA66D","other","1493962347",2017-05-05
"162F015B","11751E8","19A5D9","19A5D9","77016C8","accommodations_unnecessary","1498523593",2017-06-27
"299D10B5","127579B","20A54C4","20A54C4","815C303","other","1522184609",2018-03-27
"333227FE","198A2A1","1E19214","1E19214","BFAF966","accommodations_unnecessary","1532027301",2018-07-19
"238317B9","3CA55F","240BCB9","240BCB9","1397EB6","accidental_reservation","1515814505",2018-01-13
"2EBC6970","98ED82","4FD3810","4FD3810","3114008","accommodations_unnecessary","1528809963",2018-06-12
"1723A005","100A1F6","651D43D","651D43D","682E45E","unknown","1499610303",2017-07-09
"354E0E7B","19FE99B","40F7E14","40F7E14","2FFFE03","accommodations_unnecessary","1534358380",2018-08-15
"1B467FEF","1184D33","2C4E818","2C4E818","794D89E","unknown","1504703698",2017-09-06
"2443F2EF","1573607","5BD2539","5BD2539","9D53EAA","other","1516646316",2018-01-22
"3D0BFC6D","B928DC","19DB94","19DB94","305CD1","accommodations_unnecessary","1542304531",2018-11-15
"26C81C7B","BE9700","A5E297D","A5E297D","407DD71","accommodations_unnecessary","1519659895",2018-02-26
"265A4C28","130E14F","7713FF6","7713FF6","6728FA2","extenuating_circumstance","1521128335",2018-03-15
"1B26CA3E","ED786E","8DA5228","8DA5228","5EC2195","accommodations_unnecessary","1516304221",2018-01-18
"34F1CC79","1579AFC","318AE03","318AE03","2CB5B6","accommodations_unnecessary","1533603618",2018-08-07
"12FDB4C3","6A3D37","1AF85AC","1AF85AC","1F5D04B","accommodations_unnecessary","1493409496",2017-04-28
"1F6C703A","B72025","1A8A0E1","1A8A0E1","7FD248","other","1520279610",2018-03-05
"34203654","78FA38","C429733","C429733","1120F33","other","1532938119",2018-07-30
"1FF42572","14B98AE","B46755","B46755","96EB037","unknown","1510966176",2017-11-18
"33332E5E","B38F46","2A23AE","2A23AE","6A0E24","accommodations_unnecessary","1532056634",2018-07-20
"2BFC921C","B507C7","3DF8FC2","3DF8FC2","265F880","accommodations_unnecessary","1524938558",2018-04-28
"2E8BAF5C","EC5EC4","6808FFE","6808FFE","5EDE0B3","not_available","1527335303",2018-05-26
"20CD9256","14B5219","5BF9E61","5BF9E61","96A46C0","unknown","1512169327",2017-12-01
"35CBAB8A","1A6640B","C22B7F8","C22B7F8","C744129","accommodations_unnecessary","1535551264",2018-08-29
"2CC315A5","14AC42E","242325C","242325C","3C5FF58","travel_dates_changed","1525902108",2018-05-09
"2BED1AC5","10D6B27","4C6CF2E","4C6CF2E","E33C33","other","1524435935",2018-04-22
"38F58FD7","154A8CD","5A54815","5A54815","928AB6F","uncomfortable_with_host","1537546874",2018-09-21
"2FC5D89D","1886D75","83A49E6","83A49E6","4E3A491","other","1528638430",2018-06-10
"10C21707","943AF6","6EE21A4","6EE21A4","301B86","unknown","1488778356",2017-03-06
"3B71A636","1195BAF","D3B661C","D3B661C","6D0063C","travel_dates_changed","1540278145",2018-10-23
"367B62FA","1A84DDA","8B32573","8B32573","503DFA0","extenuating_circumstance","1535047209",2018-08-23
"10F959D1","BB6DF7","31377C1","31377C1","112EC32","accidental_reservation","1488473734",2017-03-02
"3A110CC4","1B38A6E","CDAFAD5","CDAFAD5","CD6FC77","accommodations_unnecessary","1538765371",2018-10-05
"19226911","E34228","1CAD0C6","1CAD0C6","592088B","accommodations_unnecessary","1508586674",2017-10-21
"2C2A6458","F2D60B","77623E8","77623E8","45B0760","extenuating_circumstance","1525057451",2018-04-30
"132436D8","10DD4B7","22550CA","22550CA","72DBE69","unknown","1493878722",2017-05-04
"3A921F51","143CC35","B7434CA","B7434CA","8391E89","other","1541749864",2018-11-09
"2EBC8B1D","A9200","2493983","2493983","35D11A","extenuating_circumstance","1530047600",2018-06-26
"2D73ACF7","1350CE3","9AA56F9","9AA56F9","7D8403E","accommodations_unnecessary","1526641663",2018-05-18
"26279E19","15A16E9","90AEDD7","90AEDD7","7E4A70C","host_courtesy","1518982742",2018-02-18
"1ACC69AB","779BC4","1057C6A","1057C6A","27618AF","accommodations_unnecessary","1506164647",2017-09-23
"363BB5D1","1453AC7","8382A71","8382A71","8ACF1D0","other","1534821041",2018-08-21
"3BB189BF","12BDEA5","D43B379","D43B379","580FFA0","accommodations_unnecessary","1542049210",2018-11-12
"319388A4","10AD628","15F877A","15F877A","3627855","extenuating_circumstance","1530548894",2018-07-02
"3C8F4B43","16C0DB5","3C0356","3C0356","325AAA2","other","1541609926",2018-11-07
"29CA2A8C","1104C65","9A1DE0","9A1DE0","6D66CF3","accommodations_unnecessary","1522440594",2018-03-30
"26A291E3","F9FDCB","9718D09","9718D09","4B8ACCE","accommodations_unnecessary","1519225663",2018-02-21
"2DA20D01","12D63A6","55D5F97","55D5F97","3C8166D","other","1526293779",2018-05-14
"291A227E","8C08E7","D294EE","D294EE","2D8B66D","accommodations_unnecessary","1521752002",2018-03-22
"27C21E62","1545F06","83C54FE","83C54FE","4A5010","accidental_reservation","1520395590",2018-03-07
"17CD766B","F1310A","56569EF","56569EF","F11995","unknown","1500357321",2017-07-18
"15B9CABB","10A858E","69EF58","69EF58","50A25A","other","1497858921",2017-06-19
"14700F98","7AD372","6DAE031","6DAE031","20B15A3","extenuating_circumstance","1496108537",2017-05-30
"3A11ADF0","1BA2C42","1DDACB5","1DDACB5","D048EA7","host_change","1539866017",2018-10-18
"1BD6F851","F90655","B3BBC5","B3BBC5","2F50682","unknown","1506628513",2017-09-28
"125DD3D4","112BE9B","21273D","21273D","5BAB540","accommodations_unnecessary","1492005357",2017-04-12
"3C0367F0","D0DC88","369A3A6","369A3A6","4C0B3EB","accidental_reservation","1540856333",2018-10-29
"3DE5224F","DA2300","986CBF3","986CBF3","53418BC","other","1542994101",2018-11-23
"20D5ADAB","F7E59D","A81081","A81081","B97A99","other","1512328889",2017-12-03
"132A04E3","110F1FE","D7AF33","D7AF33","3A20CA1","accommodations_unnecessary","1494269818",2017-05-08
"1828E550","81630A","1A4AA6D","1A4AA6D","227764A","other","1515835166",2018-01-13
"26F63752","14F8B71","6BD5F5","6BD5F5","177540","not_available","1519640736",2018-02-26
"F31A4F7","BAAE6A","4FFB53","4FFB53","3DF53CC","needs_maintenance","1483574341",2017-01-04
"2352B1E7","D7843C","568F194","568F194","3AEEB3E","accommodations_unnecessary","1516986341",2018-01-26
"2D0E9A84","FB7A7F","27F53E5","27F53E5","B9D592","host_courtesy","1525643434",2018-05-06
"324FA868","1974AF3","1FB3DB2","1FB3DB2","4CF80C6","not_available","1531359282",2018-07-12
"1B1184E4","13C39C6","9A397","9A397","8CFB833","accommodations_unnecessary","1504218514",2017-08-31
"2A48C8A1","F9392D","3652B68","3652B68","1F1298F","unknown","1524479041",2018-04-23
"35262CF7","1A498B8","56F185D","56F185D","5B63A99","extenuating_circumstance","1537950798",2018-09-26
"16B27F40","6081A9","1BFE0B3","1BFE0B3","15F6728","accommodations_unnecessary","1500308076",2017-07-17
"14F8AAE5","CF4829","1E358FC","1E358FC","2AD474E","unknown","1496855297",2017-06-07
"11EEB879","CDA3A5","B8E492","B8E492","498EC10","extenuating_circumstance","1495649913",2017-05-24
"3A46589D","1A8B5A8","8F61AC2","8F61AC2","A7C2305","extenuating_circumstance","1540081371",2018-10-21
"100EF466","FE2CBF","6D26DC9","6D26DC9","6661B81","other","1486366697",2017-02-06
"3A188470","1B1F94A","2B70D4","2B70D4","84245D0","other","1539005544",2018-10-08
"36CEA565","C4D489","3F6BE3D","3F6BE3D","2AE67D2","accommodations_unnecessary","1536573573",2018-09-10
"260134B2","E845B","7D1D45F","7D1D45F","4EC303","accommodations_unnecessary","1520277360",2018-03-05
"1B799B1F","DD59E8","CEFDF5","CEFDF5","17A9392","accidental_reservation","1504708196",2017-09-06
"1DAA285B","13EEE5C","2B8B17B","2B8B17B","822E23A","extenuating_circumstance","1507737721",2017-10-11
"237A9199","141DDE5","8E80261","8E80261","9108736","accommodations_unnecessary","1517874641",2018-02-05
"F52B2F5","D25BEB","2B36C0B","2B36C0B","3AD794C","accidental_reservation","1486551948",2017-02-08
"30AECAF7","E0B38E","2EB2CE8","2EB2CE8","576D362","other","1529605105",2018-06-21
"3AE4190E","1B3CC4","9696B26","9696B26","686F81","accommodations_unnecessary","1539617724",2018-10-15
"1B5BC810","12E0764","79E3D9D","79E3D9D","853408D","other","1504526046",2017-09-04
"28EB1B06","D21D2C","2C43E30","2C43E30","4D0C879","unknown","1521896901",2018-03-24
"18A45D05","129E26E","438315A","438315A","82C01CB","accommodations_unnecessary","1504514589",2017-09-04
"111A7EAE","6BC70F","3AAF8F9","3AAF8F9","2351FEA","unknown","1488807856",2017-03-06
"3B3DA16B","16E8EA9","6252839","6252839","180F057","accommodations_unnecessary","1539964974",2018-10-19
"22E610EF","A28C04","9E2F6D0","9E2F6D0","26EE4BF","accommodations_unnecessary","1517260947",2018-01-29
"3C0416B6","AB5A01","9C2ACB2","9C2ACB2","5136BC","extenuating_circumstance","1541128031",2018-11-02
"1089B21D","AD32AE","3694571","3694571","38B06C3","other","1487670943",2017-02-21
"31E822FC","C55A2F","8714D79","8714D79","358D540","accommodations_unnecessary","1531837761",2018-07-17
"2D308BA5","10CDA7C","12060F3","12060F3","723D445","other","1525818144",2018-05-08
"27FE7105","46C7A4","131652C","131652C","9C3828","uncomfortable_with_host","1520771119",2018-03-11
"10EA21F3","133DD4","1D04834","1D04834","189480","extenuating_circumstance","1488727764",2017-03-05
"2D70AD56","1774748","510E9D5","510E9D5","A9B2C49","accidental_reservation","1526059196",2018-05-11
"290D0330","105C444","3688085","3688085","680D79C","accommodations_unnecessary","1521659871",2018-03-21
"3C51EEBB","1B5C370","B45C5B1","B45C5B1","C1AB58C","accommodations_unnecessary","1541205810",2018-11-03
"20DA7C5F","1430FA6","300645D","300645D","1C1A780","not_available","1512262769",2017-12-03
"2669C943","7CDD6","59FBB74","59FBB74","67B59","extenuating_circumstance","1519156296",2018-02-20
"38441A9C","1777BB4","11CEE8","11CEE8","CE828A","accommodations_unnecessary","1539203298",2018-10-10
"224893F0","14A2090","2995C67","2995C67","4FFF869","unknown","1514415268",2017-12-27
"39E1ABCF","107AE82","9A489A","9A489A","3E6BB","other","1539704170",2018-10-16
"FA64D70","E95A08","1E2022B","1E2022B","C44DC8","unknown","1485033814",2017-01-21
"16DD3B6C","DB41CE","6F63B18","6F63B18","54117B1","other","1499246437",2017-07-05
"113A81DB","F53A86","86FC2","86FC2","4044BF","unknown","1492026203",2017-04-12
"10A852CD","106402B","6FDC6AA","6FDC6AA","72F6B8","accommodations_unnecessary","1488448426",2017-03-02
"364C7C3B","1A90567","5A19C5","5A19C5","224B2A0","accommodations_unnecessary","1537202424",2018-09-17
"1F09967A","39E383","6D7C13","6D7C13","12943BB","unknown","1511806799",2017-11-27
"287E534A","15CF825","49EEC01","49EEC01","3EEF02","accidental_reservation","1521135264",2018-03-15
"3C5CD7B9","1B0C969","345487","345487","3670E3","accommodations_unnecessary","1541419772",2018-11-05
"24FC2776","124B2D5","A208AA8","A208AA8","6EDAF5","accommodations_unnecessary","1517412561",2018-01-31
"23363F6B","D2CB4F","7521BA3","7521BA3","2191EC3","other","1517225601",2018-01-29
"2D6AF89C","4B9C6E","8AE6CC2","8AE6CC2","1C61D0","unknown","1533168619",2018-08-02
"1546653A","417314","16BBD9B","16BBD9B","14EF354","unknown","1497329146",2017-06-13
"2C8FD02E","4B7DF3","93F8C1","93F8C1","1851650","accommodations_unnecessary","1527525779",2018-05-28
"259D2E29","1357FBF","71450D","71450D","89F528C","other","1518885450",2018-02-17
"147DE690","1048CB4","3CFFDDF","3CFFDDF","59BB61A","accommodations_unnecessary","1496340022",2017-06-01
"1A00C7DF","1349B9C","5881F63","5881F63","896C866","accommodations_unnecessary","1503572442",2017-08-24
"3D246346","1C16F58","D52DEB4","D52DEB4","255FE01","travel_dates_changed","1542137115",2018-11-13
"3951BC7E","1AA862F","8B977F","8B977F","C95B4F4","other","1539189096",2018-10-10
"3654B979","19B5C42","1A03D82","1A03D82","C17587F","host_legal_landlord","1539030621",2018-10-08
"315A795B","192C8A7","1E2924A","1E2924A","38318E2","accommodations_unnecessary","1530652797",2018-07-03
"144F473C","8D8DF2","2F4873","2F4873","1BA1638","uncomfortable_with_guest","1495972399",2017-05-28
"24A297FB","605925","4F6FCB3","47BD8D8","1F53E34","host_change","1521465003",2018-03-19
"12AD16AC","10E904F","6137592","75340E3","257164B","accommodations_unnecessary","1492764742",2017-04-21
"3C3D0597","1904C14","BEC4BF","BEC4BF","2A3D1F5","host_courtesy","1541138745",2018-11-02
"34F1FFE0","17715F8","701112F","701112F","ABD1789","accommodations_unnecessary","1534295195",2018-08-15
"3A046E9B","17F443B","1D313C1","1D313C1","B51096E","accommodations_unnecessary","1538657397",2018-10-04
"29526C86","119CC00","2047ABD","2047ABD","405E64E","extenuating_circumstance","1524505640",2018-04-23
"1A0FA734","12675A0","36EAFC4","36EAFC4","47E5FDA","accommodations_unnecessary","1502996693",2017-08-17
"1BFC3262","133D5E7","628BC75","628BC75","103799F","extenuating_circumstance","1506095376",2017-09-22
"379502E3","1AA9818","2687CC","2687CC","6E3068","travel_dates_changed","1536238588",2018-09-06
"1F70AF6A","112DA4E","79D4B4","79D4B4","11D419F","extenuating_circumstance","1511712025",2017-11-26
"37F575FA","164C1CB","24BC3C5","24BC3C5","78252A","other","1538706715",2018-10-05
"2DB4C532","10D070C","10B05F2","10B05F2","6CEFBD","other","1526376982",2018-05-15
"1C140F59","1287560","9757FA","9757FA","24EE263","accidental_reservation","1505418173",2017-09-14
"20A0AD91","14395B6","27C282","27C282","1F4DCF8","unknown","1512152306",2017-12-01
